C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_37_340.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_37_340.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_37_340.jpg, -0.3695993, 1, 0, 6.58952
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_37_443.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_37_443.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_37_443.jpg, -0.3413891, 1, 0, 7.700827
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_37_548.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_37_548.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_37_548.jpg, -0.0457085, 1, 0, 8.830573
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_37_652.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_37_652.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_37_652.jpg, 0, 1, 0, 9.94315
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_37_757.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_37_757.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_37_757.jpg, -0.141096, 1, 0, 11.26675
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_37_860.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_37_860.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_37_860.jpg, -0.432227, 1, 0, 12.39588
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_37_964.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_37_964.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_37_964.jpg, -0.3637437, 1, 0, 13.20024
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_38_064.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_38_064.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_38_064.jpg, -0.06035667, 1, 0, 14.38304
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_38_165.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_38_165.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_38_165.jpg, -0.0631116, 1, 0, 15.50224
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_38_266.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_38_266.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_38_266.jpg, -0.3624438, 1, 0, 16.3921
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_38_369.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_38_369.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_38_369.jpg, -0.1247616, 1, 0, 17.57932
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_38_469.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_38_469.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_38_469.jpg, 0, 1, 0, 18.44294
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_38_574.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_38_574.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_38_574.jpg, -0.3126249, 1, 0, 19.65495
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_38_676.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_38_676.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_38_676.jpg, -0.1536313, 1, 0, 20.738
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_38_778.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_38_778.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_38_778.jpg, -0.0643491, 1, 0, 21.65881
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_38_882.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_38_882.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_38_882.jpg, -0.3534729, 1, 0, 22.64992
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_38_985.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_38_985.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_38_985.jpg, -0.3385857, 1, 0, 23.51704
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_39_085.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_39_085.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_39_085.jpg, -0.03610171, 1, 0, 24.50015
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_39_192.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_39_192.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_39_192.jpg, 0, 1, 0, 25.44638
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_39_303.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_39_303.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_39_303.jpg, 0, 0, 0, 26.58844
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_39_410.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_39_410.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_39_410.jpg, 0, 0, 0, 26.22102
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_39_518.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_39_518.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_39_518.jpg, 0, 0, 0, 25.91943
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_39_623.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_39_623.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_39_623.jpg, 0, 0, 0, 25.6605
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_39_725.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_39_725.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_39_725.jpg, 0, 0, 0, 25.40273
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_39_827.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_39_827.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_39_827.jpg, 0, 0, 0, 25.14769
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_39_930.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_39_930.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_39_930.jpg, 0, 0, 0, 24.89519
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_40_035.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_40_035.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_40_035.jpg, -0.1355787, 0, 0, 24.58867
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_40_137.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_40_137.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_40_137.jpg, -0.4408236, 0, 0, 24.23129
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_40_239.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_40_239.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_40_239.jpg, -0.3674716, 0, 0, 23.85316
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_40_342.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_40_342.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_40_342.jpg, -0.07871198, 0, 0, 23.62248
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_40_450.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_40_450.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_40_450.jpg, -0.0445746, 0, 0, 23.36793
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_40_555.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_40_555.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_40_555.jpg, -0.4052407, 0, 0, 23.02487
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_40_658.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_40_658.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_40_658.jpg, -0.7122675, 0, 0, 22.57298
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_40_764.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_40_764.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_40_764.jpg, -0.4160745, 0, 0, 22.28994
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_40_868.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_40_868.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_40_868.jpg, -0.1068018, 0, 0, 22.08934
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_40_973.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_40_973.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_40_973.jpg, 0, 0, 0, 21.83751
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_41_078.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_41_078.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_41_078.jpg, 0, 0, 0, 21.57083
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_41_185.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_41_185.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_41_185.jpg, -0.156405, 0, 0, 21.35036
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_41_289.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_41_289.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_41_289.jpg, -0.0723363, 0, 0, 21.10372
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_41_395.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_41_395.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_41_395.jpg, 0, 0, 0, 20.84448
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_41_504.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_41_504.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_41_504.jpg, 0, 0, 0, 20.63903
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_41_610.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_41_610.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_41_610.jpg, 0, 0, 0, 20.42611
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_41_716.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_41_716.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_41_716.jpg, 0, 0, 0, 20.1775
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_41_823.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_41_823.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_41_823.jpg, -0.1824996, 0, 0, 19.98015
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_41_929.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_41_929.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_41_929.jpg, -0.08371051, 0, 0, 19.68825
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_42_031.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_42_031.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_42_031.jpg, 0, 0, 0, 19.6099
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_42_132.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_42_132.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_42_132.jpg, 0, 0, 0, 19.18925
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_42_237.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_42_237.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_42_237.jpg, 0, 0, 0, 18.88698
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_42_337.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_42_337.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_42_337.jpg, 0, 0, 0, 19.08823
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_42_446.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_42_446.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_42_446.jpg, 0, 0, 0, 18.44872
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_42_551.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_42_551.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_42_551.jpg, -0.2060148, 0, 0, 18.71294
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_42_652.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_42_652.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_42_652.jpg, -0.009712763, 0, 0, 18.02654
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_42_752.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_42_752.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_42_752.jpg, 0, 0, 0, 18.34325
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_42_860.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_42_860.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_42_860.jpg, 0, 0, 0, 18.1266
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_42_965.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_42_965.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_42_965.jpg, -0.1019412, 0, 0, 17.42607
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_43_066.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_43_066.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_43_066.jpg, -0.2381145, 0, 0, 17.72246
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_43_166.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_43_166.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_43_166.jpg, 0, 0, 0, 17.01402
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_43_272.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_43_272.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_43_272.jpg, 0, 0, 0, 17.36791
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_43_378.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_43_378.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_43_378.jpg, 0, 0, 0, 17.16113
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_43_480.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_43_480.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_43_480.jpg, -0.3049368, 0, 0, 16.43643
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_43_586.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_43_586.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_43_586.jpg, 0, 0, 0, 16.78552
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_43_683.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_43_683.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_43_683.jpg, 0, 0, 0, 16.07835
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_43_791.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_43_791.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_43_791.jpg, 0, 0, 0, 16.45777
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_43_900.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_43_900.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_43_900.jpg, 0, 0, 0, 16.26659
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_44_002.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_44_002.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_44_002.jpg, 0, 0, 0, 15.57407
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_44_108.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_44_108.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_44_108.jpg, 0, 0, 0, 15.95663
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_44_208.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_44_208.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_44_208.jpg, 0, 0, 0, 15.27566
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_44_315.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_44_315.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_44_315.jpg, 0, 0, 0, 15.09293
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_44_420.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_44_420.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_44_420.jpg, -0.1441737, 0, 0, 15.43886
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_44_523.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_44_523.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_44_523.jpg, 0, 0, 0, 14.76778
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_44_630.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_44_630.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_44_630.jpg, 0, 0, 0, 15.13555
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_44_742.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_44_742.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_44_742.jpg, -0.0883017, 0, 0, 14.95224
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_44_848.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_44_848.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_44_848.jpg, -0.2070051, 0, 0, 14.25378
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_44_950.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_44_950.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_44_950.jpg, 0, 0, 0, 14.62823
C:\Users\indica\projects\finding-lanes\Data\IMG\center_2024_02_24_13_32_45_061.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\left_2024_02_24_13_32_45_061.jpg, C:\Users\indica\projects\finding-lanes\Data\IMG\right_2024_02_24_13_32_45_061.jpg, 0, 0, 0, 14.44129
